id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_found
9449437,Gorgeous Ballard Modern 4 Bedroom Townhome+Balcony,6407320,Varun,West Woodland,47.67274,-122.37319,Entire home/apt,300,1,155,8/1/2019,3.67,2,62,2019
9457328,Centrally located Garden Apartment,23093151,Danielle,Mann,47.6104,-122.30033,Entire home/apt,118,31,40,5/14/2019,0.93,1,146,2019
9462315,Luxury bedroom in Madison Park,3240797,Angela,Harrison/Denny-Blaine,47.62371,-122.29123,Private room,170,3,0,,,1,364,2019
9465166,Victorian Home in Queen Anne (Lower Unit),35997976,Joshua,West Queen Anne,47.63818,-122.36429,Entire home/apt,145,2,149,7/18/2019,3.84,1,64,2019
9465815,Nice bedroom close to UW and bus,17170275,Yaoyu,University District,47.66533,-122.30335,Private room,75,1,45,9/25/2016,1.01,1,0,2019
9473312,Greenlake Bungalow Basement Apt,24892993,Jamie,Phinney Ridge,47.67694,-122.34761,Entire home/apt,90,2,43,7/23/2018,0.97,1,338,2019
9477204,Modern apt with spectacular view,33524574,Sharad,Belltown,47.61741,-122.34676,Entire home/apt,225,1,0,,,1,0,2019
9492036,Nice roomy 1 bedroom,49196596,Tony,Greenwood,47.69285,-122.35667,Entire home/apt,75,1,0,,,1,0,2019
9497431,Sky High Penthouse. 100 Walkscore 2BD,8534462,Corp Condos & Apts,Belltown,47.61588,-122.33326,Entire home/apt,600,2,54,7/27/2019,1.22,361,179,2019
9503096,Bonney's Alki Point Cottage,14653382,Bonney,Alki,47.57542,-122.41352,Entire home/apt,70,2,132,8/7/2019,3.16,1,94,2019
9506766,"California Modern, Open & Friendly",49265281,Tyler,Minor,47.60614,-122.30903,Entire home/apt,119,2,133,1/4/2019,2.92,1,0,2019
9508837,Georgetown Loft Apartment,3638194,Johannes And Maria,Georgetown,47.54625,-122.31964,Entire home/apt,99,2,162,8/5/2019,3.59,1,103,2019
9509695,Madison Valley Townhome,22698112,Shu,Stevens,47.61907,-122.30698,Private room,250,1,1,9/4/2016,0.03,1,0,2019
9511796,"2 BR, 1 BA, entire lower level, w/private entrance",49286914,Becky,Bryant,47.6665,-122.28796,Private room,55,1,14,9/16/2017,0.42,1,0,2019
9512909,1 bedroom apt in Seattle,49292151,Paul & Izabela,Leschi,47.60212,-122.29013,Entire home/apt,77,1,188,7/28/2019,4.2,1,336,2019
9516114,"FERRYS, PIKE PLACE,FULL WATER VIEW",46423635,Tamara,Central Business District,47.60747,-122.3389,Entire home/apt,149,1,0,,,1,0,2019
9516608,Modern 4BR/3.5BA Near Downtown,49310311,Katharine,Minor,47.61198,-122.30362,Entire home/apt,295,3,4,8/22/2016,0.09,1,0,2019
9516743,Townhome  on Upper Queen Anne,49310912,Jelaine,Lower Queen Anne,47.631,-122.35795,Entire home/apt,150,3,0,,,1,0,2019
9522082,The Victorian by the Space Needle,11039803,Denise,Lower Queen Anne,47.62767,-122.34962,Entire home/apt,119,3,150,8/2/2019,3.4,1,167,2019
9528789,capitol hill mansion,33702620,Sarah,Broadway,47.627,-122.31296,Entire home/apt,400,7,0,,,1,173,2019
9548029,Urban cabin with a view,5393708,Brian,Southeast Magnolia,47.64751,-122.39485,Entire home/apt,120,3,32,3/24/2019,0.92,1,0,2019
9550869,Queen Anne Craftsman,12867960,Maureen,West Queen Anne,47.63539,-122.36899,Entire home/apt,399,1,69,7/22/2019,1.65,1,280,2019
9558353,Center UW Blast Internet New #102,2911360,Ren,University District,47.66148,-122.31569,Entire home/apt,75,1,15,4/15/2019,0.33,4,118,2019
9562586,Greenwood Getaway : 2 Room Suite with Kitchenette,24713520,Suzanne,Greenwood,47.68459,-122.35932,Private room,70,2,59,8/5/2019,1.41,2,64,2019
9574602,Explore Pike Place Market from Remarkable City Condo,74305,Seattle Oasis,Central Business District,47.60822,-122.33808,Entire home/apt,239,7,20,6/5/2019,0.46,53,138,2019
9577993,Modern 1BR Apt with Great Views,5681275,Sauhard,Belltown,47.61796,-122.34783,Entire home/apt,110,2,0,,,1,0,2019
9579441,Relaxed Capitol Hill Apartment with Rooftop City Views,9840816,Matthew,Broadway,47.62307,-122.31643,Entire home/apt,125,1,289,8/5/2019,9.1,3,157,2019
9580021,Sophisticated Studio with Breathtaking Views of Seattle,9840816,Matthew,Broadway,47.62322,-122.31524,Entire home/apt,123,1,407,8/3/2019,8.97,3,259,2019
9587410,Cozy Ballard Craftsman /upper floor,26498368,Peggy,West Woodland,47.67155,-122.36763,Private room,54,1,207,8/3/2019,4.66,1,321,2019
9590835,"Hip, mid century, highland park apt",9832490,Jamie & Scott,Highland Park,47.52744,-122.35444,Entire home/apt,72,2,104,4/1/2018,2.49,1,165,2019
9611409,Urban Cottage-Own Bath-near UW & Park City View,44101586,Regina,Wallingford,47.65551,-122.33143,Entire home/apt,79,1,343,8/10/2019,7.76,2,16,2019
9615941,Room @ Modern Alaska Junction Remodel,2695710,Matt,Genesee,47.56037,-122.39304,Private room,55,2,14,8/9/2018,0.32,2,76,2019
9634448,Pike Place Penthouse,49825248,Jeff,Pike-Market,47.60893,-122.34028,Entire home/apt,357,4,57,7/27/2019,1.35,1,349,2019
9636238,"Nice,clean apt,vibrant area",49834917,Marva,Greenwood,47.69022,-122.35437,Entire home/apt,120,1,0,,,1,0,2019
9677695,Sweeping Views on Phinney Ridge,34863367,Darby,Phinney Ridge,47.66976,-122.35563,Entire home/apt,224,3,60,7/21/2019,1.44,1,71,2019
9694921,Historic House in WestLake,3787979,Garrett,East Queen Anne,47.63841,-122.34408,Entire home/apt,129,2,143,8/12/2019,3.23,1,161,2019
9696950,Mad Valley Spa Suite,47638002,Devon,Stevens,47.62346,-122.29734,Private room,169,3,7,5/28/2018,0.16,1,333,2019
9699490,Belltown *All The Things!,18874869,Brett,Belltown,47.61715,-122.35259,Entire home/apt,75,2,0,,,1,0,2019
9706229,Pike Place Market Art Studio,15787538,Chris,Pike-Market,47.60863,-122.33857,Entire home/apt,169,2,348,7/29/2019,7.82,3,31,2019
9710851,Sunny MicroHouse near light rail,50133022,Valentina,Mount Baker,47.57499,-122.29109,Entire home/apt,100,5,134,8/10/2019,3.59,1,113,2019
9714078,Sunny Sylvan Setting N. Ballard /Blue Ridge,19858764,Katherine,North Beach/Blue Ridge,47.70778,-122.37569,Entire home/apt,108,32,13,8/2/2019,0.29,2,121,2019
9749234,"Trendy, bohemian Capitol Hill pad",5409262,Peter,Broadway,47.62341,-122.31784,Entire home/apt,115,1,2,8/14/2016,0.05,1,0,2019
9774404,Bohemian Studio in Capitol Hill,18746557,Amanda,Broadway,47.61706,-122.32587,Entire home/apt,100,1,0,,,1,0,2019
9797712,Quiet & Close: Capitol Hill Charm,5864214,Denny,Minor,47.61026,-122.3117,Entire home/apt,50,3,1,1/8/2017,0.03,1,0,2019
9803484,Beach Drive  Delight  West Seattle,6097333,Karen,Alki,47.56598,-122.40688,Entire home/apt,155,120,86,8/13/2019,2.31,1,5,2019
9805136,"Two Bedroom Villa, Sleeps 8",23271386,Derek,East Queen Anne,47.63953,-122.34239,Entire home/apt,1000,1,120,8/2/2019,3.47,3,13,2019
9807342,Cute 1BR Columbia City Daylight Basement Suite,45685438,Rachael,Columbia City,47.56141,-122.27975,Entire home/apt,95,2,41,8/9/2019,1.11,1,46,2019
9813231,Seattle HighRise Living CorpHsng-5 day min stay-PR,50550045,Day 1,Central Business District,47.61147,-122.33525,Entire home/apt,239,3,52,9/4/2018,1.24,181,0,2019
9813684,West Seattle near the water,50554731,Irvin,Gatewood,47.53716,-122.39413,Private room,57,2,324,8/9/2019,7.44,1,346,2019
9814002,Cozy Studio in Central Seattle!,1249440,Deborah,Atlantic,47.60056,-122.31006,Entire home/apt,90,2,252,4/27/2019,5.85,1,0,2019
9814724,单房出租,28763024,Yoyo,Mid-Beacon Hill,47.54228,-122.29948,Private room,40,30,2,3/2/2019,0.08,5,365,2019
9820818,View Ridge Cottage on Burke-Gilman,50586425,Melissa,View Ridge,47.67647,-122.26818,Entire home/apt,125,2,185,8/16/2019,4.15,2,0,2019
9822759,Amazing High Rise Condo Downtown,13010672,Isabella,Central Business District,47.61237,-122.33513,Entire home/apt,350,2,0,,,1,0,2019
9823290,Cozy Seattle Bedroom #1,50596206,Jeanine,Mount Baker,47.58565,-122.29289,Private room,80,1,293,8/17/2019,6.52,2,237,2019
9828205,Cherry St House,3480688,Joon & Rebecca,Minor,47.60865,-122.30576,Entire home/apt,240,2,154,8/6/2019,3.76,1,144,2019
9835754,Private Bed/Bath in Great Location,1393266,Mark,Stevens,47.62254,-122.31062,Private room,119,1,4,5/14/2016,0.1,2,0,2019
9866461,Sweet+Cozy+Safe Studio in Seattle,22969709,Eric,Wallingford,47.66191,-122.32397,Private room,60,1,6,5/1/2016,0.14,1,0,2019
9880066,Hanford & Hinds Cottage,1393423,Lori,North Admiral,47.57337,-122.38167,Entire home/apt,200,3,0,,,1,338,2019
9883227,Great Green Lake location,24485668,Eddie,Wallingford,47.67154,-122.32619,Entire home/apt,130,1,232,7/29/2019,5.84,2,61,2019
9883943,Contemporary Home overlooking city & sound!,28943976,Isai,North Admiral,47.58894,-122.38214,Private room,130,2,14,7/16/2019,0.32,1,67,2019
9885225,Westlake Condos 1BD 4,8534462,Corp Condos & Apts,South Lake Union,47.61994,-122.33855,Entire home/apt,225,2,35,12/17/2018,0.79,361,208,2019
9886971,Westlake Condos 1BD 5,8534462,Corp Condos & Apts,South Lake Union,47.61945,-122.33787,Entire home/apt,225,2,8,4/27/2019,0.21,361,199,2019
9887142,Spacious 2 bedroom flat near U.W.,50862682,Maureen,Wedgwood,47.68457,-122.29842,Entire home/apt,90,2,102,8/12/2019,2.44,1,66,2019
9905701,Cute Studio in Seattle for 1-2 ppl,24171390,Aditi,First Hill,47.61076,-122.32475,Entire home/apt,100,5,0,,,1,0,2019
9906199,1BR in Charming Leschi Neighborhood,44461806,Chris,Leschi,47.60012,-122.28597,Entire home/apt,85,2,15,11/13/2016,0.4,1,190,2019
9907337,"Greenlake 2BR, steps from lake",50943410,Don,Green Lake,47.67514,-122.33328,Entire home/apt,139,3,44,6/30/2019,1.06,1,127,2019
9908591,Seattle Getaway,2511908,Abby,Greenwood,47.69475,-122.35807,Entire home/apt,125,2,31,9/22/2018,0.69,1,198,2019
9908825,First Hill Studio 1 - CO,50550045,Day 1,First Hill,47.60837,-122.32815,Entire home/apt,102,4,58,7/11/2019,1.38,181,89,2019
9908846,Cozy Home in Ballard Neighborhood,30175908,Kim & Jake,Whittier Heights,47.68266,-122.36618,Entire home/apt,190,3,14,7/7/2019,0.37,1,0,2019
9909445,Private Cottage,15438773,Jessica,Minor,47.60769,-122.31563,Entire home/apt,89,2,356,8/15/2019,8.1,2,298,2019
9910025,Freshly Renovated 2-br Apartment,21223543,Arthur & Kristine,Madrona,47.61171,-122.2959,Entire home/apt,120,2,64,5/9/2019,1.45,1,0,2019
9925993,Cozy room for 2 in Greenwood _ Surf Room,24713520,Suzanne,Greenwood,47.6849,-122.3599,Private room,70,2,0,,,2,0,2019
9939359,"Cozy, Classic Capitol Hill Studio Apartment",7696606,Corey,Broadway,47.61669,-122.32388,Entire home/apt,80,1,2,12/27/2015,0.04,1,0,2019
9941338,Genesee Gardens,1166836,Rachel,Seward Park,47.56619,-122.27457,Private room,83,1,0,,,1,0,2019
9945250,True 2-BR & no stairs!Super close 2 Childrens & UW,51111240,Hal,Laurelhurst,47.66683,-122.27989,Entire home/apt,135,2,64,8/11/2019,2.39,1,58,2019
9957555,Charming Central Seattle House,351623,E.J.,Mann,47.60952,-122.29866,Entire home/apt,110,3,145,5/29/2019,3.25,1,5,2019
9971854,Charming Quiet Cottage near Lake,41677354,Susan,Leschi,47.60176,-122.28912,Entire home/apt,150,2,166,7/31/2019,4.42,1,195,2019
9974658,Bleu Papillon Room,3740695,BleuPapillon,Harrison/Denny-Blaine,47.61932,-122.28737,Private room,222,6,2,6/21/2016,0.05,2,87,2019
9976135,Cute room right by express lane,38224565,Stella,University District,47.65895,-122.32198,Private room,28,1,0,,,1,0,2019
9977523,Cozy 2 bedroom Ballard walk,51266312,Cory,West Woodland,47.66615,-122.36706,Entire home/apt,175,3,11,7/30/2019,0.3,1,336,2019
9995551,Inviting Backyard Cottage,38387186,Jennifer,Bryant,47.66639,-122.28817,Entire home/apt,95,2,150,8/15/2019,3.39,2,323,2019
9999759,Gorgeous 5 bedroom home - NE Seattle,29935483,Julie,Windermere,47.66958,-122.26271,Entire home/apt,340,3,0,,,1,0,2019
10000273,Lower Queen Anne w/Needle View 2/2,51372899,Rachel,Lower Queen Anne,47.62556,-122.34761,Entire home/apt,250,4,7,5/29/2017,0.19,1,0,2019
10015967,Beautiful House in West Seattle,33085192,Michael,Fairmount Park,47.56576,-122.37353,Private room,100,1,0,,,1,0,2019
10018095,Comfy & Modern 2bd Apartment with Sweeping Views,4558590,Trisha,Eastlake,47.63681,-122.32627,Entire home/apt,125,2,39,8/7/2019,3.22,1,0,2019
10019082,Lower Level Apartment with Private Garden Patio,24430641,David,Stevens,47.61742,-122.30807,Entire home/apt,125,2,130,8/16/2019,3,1,96,2019
10020782,Heart of West Seattle,44977814,Lisa,Fairmount Park,47.55552,-122.38548,Entire home/apt,299,2,0,,,1,0,2019
10023353,Classic Tudor with mountain view,12166833,Monika,Southeast Magnolia,47.64571,-122.39206,Entire home/apt,100,5,4,7/6/2019,0.1,1,332,2019
10026648,1 BedBath - South Lake Union View,36997320,Ramgopal,Westlake,47.62866,-122.34271,Entire home/apt,65,15,0,,,1,0,2019
10034805,Stunning views of Lake and Mtn,2898927,Heidi,Cedar Park,47.73361,-122.2871,Entire home/apt,200,2,0,,,1,0,2019
10035274,Capitol Hill/Downtown 1 Bedroom,1149264,Marc,Broadway,47.61627,-122.326,Entire home/apt,95,1,0,,,1,0,2019
10043487,Room - Full Bed Close to UW & Children's Hospital,51554113,Sima,Bryant,47.66964,-122.282,Private room,50,30,13,7/31/2019,0.33,2,267,2019
10054232,5  Bedroom House on Capitol Hill,28917785,Gary,Stevens,47.63082,-122.30992,Entire home/apt,350,2,39,8/12/2019,0.94,2,4,2019
10054747,"Welcome to ""The Library""! Modern Basement Studio",51601030,Susan,Southeast Magnolia,47.64775,-122.39359,Entire home/apt,95,2,120,8/13/2019,3.53,1,106,2019
10060388,Craftsman Farmhouse in Seattle,943847,Cote,South Park,47.52117,-122.32876,Entire home/apt,66,2,5,8/9/2019,0.12,1,0,2019
10060674,In the heart of Fremont,14088426,Tibor,Fremont,47.65187,-122.34886,Private room,55,1,0,,,1,0,2019
10068879,North Village Park B&B,40415712,Jim,Lawton Park,47.6525,-122.39635,Entire home/apt,95,2,32,8/14/2016,0.73,1,321,2019
10104370,Cozy Home in Quiet Neighborhood,12683237,Nicole,Maple Leaf,47.69091,-122.31048,Entire home/apt,113,1,8,1/8/2017,0.18,1,0,2019
10123910,"Family-friendly home, amazing views",28991907,Kelcey,Madrona,47.6159,-122.28204,Entire home/apt,299,3,71,8/12/2019,1.78,1,182,2019
10125020,Historic loft in Pioneer Square,40753107,Leela,Pioneer Square,47.60044,-122.33298,Entire home/apt,180,1,368,8/2/2019,8.33,1,320,2019
10135378,Cute 1 br in the heart of eastlake!,52012565,Jeannine,Eastlake,47.63526,-122.32518,Entire home/apt,80,2,42,6/22/2018,0.95,1,41,2019
10136155,4 bedrooms 1909 Magnolia Splendor,5630551,Chloe,Lawton Park,47.64868,-122.38379,Entire home/apt,360,2,26,7/14/2019,0.66,2,73,2019
10140582,Private Cozy Place in Chinatown,17902178,Charles,International District,47.59898,-122.32473,Entire home/apt,65,1,2,1/18/2016,0.05,1,0,2019
10144837,1bdrm capitol hill apartment with amazing views,9291699,Nathan,Broadway,47.61551,-122.31471,Entire home/apt,150,2,3,11/20/2016,0.08,1,0,2019
10152489,Spacious Two Room Oasis in Capitol Hill,18631949,Sawyer,Stevens,47.62176,-122.30071,Private room,99,2,2,9/7/2016,0.05,1,0,2019
10186540,Bear Suite. Center of Seattle. Great for families!,4535629,Maggie & Denis,Phinney Ridge,47.67129,-122.3513,Entire home/apt,159,3,86,7/6/2019,1.99,2,0,2019
10191917,Green Lake/Phinney 2BRM Private Single Family Home,32013221,Susan,Phinney Ridge,47.67896,-122.3487,Entire home/apt,95,3,30,8/15/2019,0.77,1,39,2019
10192213,"Stunning studio in trendy house, Unit B",32059522,Renato,Minor,47.60671,-122.31603,Entire home/apt,103,4,87,8/3/2019,2,2,65,2019
10210625,1 BR Retro Capitol Hill Apartment,52463088,Evan,Broadway,47.62475,-122.32033,Entire home/apt,90,2,0,,,1,0,2019
10231701,"Private room, bath & garden",52580911,Karen,Adams,47.66935,-122.39035,Private room,65,1,71,7/20/2019,1.76,1,321,2019
10235136,Perfect Private Room,52603251,Chloe,Meadowbrook,47.69871,-122.29576,Private room,50,1,1,1/21/2016,0.02,1,0,2019
10247453,Downtown Seattle Walker's Paradise,8619798,Jessica,Central Business District,47.6101,-122.33766,Entire home/apt,285,5,52,3/19/2019,1.2,1,351,2019
10249527,Private Room in Wallingford Apt.,46619432,Michael,Wallingford,47.66189,-122.32375,Private room,39,1,1,1/7/2016,0.02,1,0,2019
10252110,"Spacious 4 Bed West Seattle House, 1/2 mi to beach",36706828,Julia,Genesee,47.56495,-122.39798,Entire home/apt,300,5,2,11/25/2017,0.08,1,0,2019
10252909,In Central .5-1.5miles to Cap hill/downtown/Safeco,22829514,Allyson,Minor,47.60854,-122.3065,Private room,100,1,103,8/3/2019,8.37,1,11,2019
10262971,Private Floor - Modern Ballard Home,4933168,Jeff,West Woodland,47.66597,-122.36864,Private room,65,2,35,3/26/2019,0.8,1,331,2019
10263907,"Modern Seattle Oasis, a perfect couple's retreat",51002035,Ryan,Brighton,47.54127,-122.28099,Entire home/apt,76,1,346,8/9/2019,8.05,4,87,2019
10266102,"Charming 3 BR, 2 Bath Tangletown Home",9196223,Ellis And Scotty,Wallingford,47.66528,-122.32652,Entire home/apt,300,2,75,8/11/2019,1.77,1,146,2019
10269130,3 Bed / 2.5 Bath West Seattle Home,52605409,Michael,Riverview,47.55277,-122.356,Entire home/apt,189,1,0,,,1,0,2019
10280132,Fremont Suite Retreat,52869748,Ron,Fremont,47.6632,-122.34884,Entire home/apt,98,2,71,7/30/2019,1.63,1,329,2019
10292753,Belltown Pike Pl Mkt Open 1brm Free Parking Pool,4874276,Sarah,Belltown,47.61484,-122.34683,Entire home/apt,125,3,149,7/29/2019,3.47,9,134,2019
10295151,"MODERN, CLEAN Capitol Hill LOCATION",32689598,Lori,Broadway,47.62351,-122.32594,Entire home/apt,99,30,70,2/19/2019,1.59,1,336,2019
10319529,Sunny Sylvan Setting near Ballard,19858764,Katherine,North Beach/Blue Ridge,47.70715,-122.37416,Entire home/apt,67,32,2,5/30/2016,0.05,2,0,2019
10332096,Sleep well in Seattle!,53169216,Judy,Olympic Hills,47.7306,-122.29717,Private room,50,2,86,8/17/2019,2.01,1,302,2019
10332360,"Private, Walkable West Seattle Home",32631462,Johanna,Genesee,47.56822,-122.38626,Entire home/apt,109,1,222,8/10/2019,5.17,3,158,2019
10339145,West Seattle Beachfront Apartment,9893440,Cheryl,Alki,47.57294,-122.41353,Entire home/apt,159,2,8,7/17/2019,0.2,2,328,2019
10341497,Cozy 1950's Columbia City duplex,53222841,Charlie,Columbia City,47.55789,-122.28368,Entire home/apt,118,3,46,8/6/2019,1.07,2,330,2019
10342489,Cozy private basement in Ballard,53227988,Ermalyn,Whittier Heights,47.6851,-122.37573,Entire home/apt,90,3,73,8/4/2019,1.78,1,289,2019
10344140,Open garden level apartment,23472603,David,Mount Baker,47.57377,-122.28948,Entire home/apt,89,2,53,2/27/2019,1.44,2,0,2019
10344159,Modern townhome heart of Ballard,53239504,Tingting,Adams,47.67238,-122.3812,Entire home/apt,225,2,44,7/11/2019,1.04,1,196,2019
10344631,Convenient Private Clean Bed & Bath,4221474,John,North College Park,47.69438,-122.34328,Private room,59,2,76,8/5/2019,1.98,1,356,2019
10362672,Garden entrance basement studio,20769402,Margaret,Mann,47.60424,-122.30076,Entire home/apt,90,1,76,8/11/2019,1.78,1,114,2019
10363748,Stunning West Seattle View Home!,42243933,Jenni,Fauntleroy,47.52234,-122.38466,Entire home/apt,350,2,9,8/20/2018,0.23,1,321,2019
10364350,Irene's place,37091369,Susan,View Ridge,47.67692,-122.26767,Private room,70,1,154,8/13/2019,3.56,1,201,2019
10381091,Private Hideaway,41511802,Bobby,Gatewood,47.54365,-122.38991,Private room,85,1,15,8/13/2017,0.38,1,0,2019
10385048,WALK EVERYWHERE in Seattle!,3792761,Kimberly,Belltown,47.61382,-122.34442,Entire home/apt,225,2,93,7/30/2019,2.39,4,349,2019
10385380,Modern Downtown 1BD. 100 WS 2,29051256,Eve And Katrina,South Lake Union,47.6189,-122.33786,Entire home/apt,309,2,43,5/16/2017,0.99,29,365,2019
10385475,Modern Downtown 1BD. 100 WS 3,29051256,Eve And Katrina,South Lake Union,47.61989,-122.337,Entire home/apt,329,2,40,6/12/2017,0.92,29,365,2019
10385651,Modern Downtown 1BD. 100 WS 4,29051256,Eve And Katrina,South Lake Union,47.61861,-122.33755,Entire home/apt,329,2,49,6/9/2017,1.13,29,365,2019
10389706,Modern Living Space on Beacon Hill,53487943,Shelly,Mid-Beacon Hill,47.54905,-122.30357,Entire home/apt,100,2,163,8/16/2019,3.82,1,329,2019
10392613,"Stunning studio in trendy house, Unit A",32059522,Renato,Minor,47.60576,-122.31591,Entire home/apt,90,4,104,7/29/2019,2.4,2,69,2019
10434283,Creative Capitol Hill Studio,38474186,Becca,First Hill,47.61189,-122.32169,Entire home/apt,150,2,85,7/26/2019,2.19,1,4,2019
10439666,Clean & Minimal Downtown Studio,35961304,Marianne,Central Business District,47.61356,-122.3308,Entire home/apt,139,1,279,8/2/2019,6.36,6,166,2019
10447755,Stylish Urban Oasis with Views of Puget Sound,3792761,Kimberly,Belltown,47.61303,-122.34607,Entire home/apt,225,2,89,6/26/2019,2.25,4,349,2019
10459203,Cozy Urban Chic Retreat Near UW,53892581,Teresa,Ravenna,47.67008,-122.2957,Entire home/apt,125,1,124,7/30/2019,2.83,1,107,2019
10472239,North Seattle Retreat,6805745,Katie,Fremont,47.66176,-122.35998,Entire home/apt,150,2,23,8/7/2018,0.55,1,0,2019
10475901,5 bedroom House with a spacious backyard patio.,44788312,Duncan,Whittier Heights,47.67963,-122.37667,Entire home/apt,215,2,75,8/4/2019,2.33,1,46,2019
